seed,class_mean,class_q50,class_q90,class_q95,class_q99,class_max,class_zero_frac,class_var_mean,at_risk_share_total,top5_share_students,student_zero_frac,control_days_total,control_activation_count,control_day_frac,trigger_day_frac,incidents_mean_control_on,incidents_mean_control_off,trigger_day_mean_incidents,next_day_after_trigger_mean_incidents,mean_drop_after_trigger
4,3.1305555555555555,2.0,8.0,11.0,23.82000000000005,28.0,0.33055555555555555,6.161626622309333,0.6441881100266194,0.49157054125998223,0.23,70,31,0.7777777777777778,0.34444444444444444,11.928571428571429,14.6,22.766666666666666,13.6,9.166666666666666
4,3.1305555555555555,2.0,8.0,11.0,23.82000000000005,28.0,0.33055555555555555,6.161626622309333,0.6441881100266194,0.49157054125998223,0.23,70,31,0.7777777777777778,0.34444444444444444,11.928571428571429,14.6,22.766666666666666,13.6,9.166666666666666
5,2.436111111111111,1.0,7.0,9.0,16.82000000000005,20.0,0.3472222222222222,4.764123706101136,0.580387685290764,0.5165336374002281,0.23,49,18,0.5444444444444444,0.2,9.428571428571429,10.121951219512194,20.166666666666668,11.055555555555555,9.111111111111112
5,2.436111111111111,1.0,7.0,9.0,16.82000000000005,20.0,0.3472222222222222,4.764123706101136,0.580387685290764,0.5165336374002281,0.23,49,18,0.5444444444444444,0.2,9.428571428571429,10.121951219512194,20.166666666666668,11.055555555555555,9.111111111111112
5,2.436111111111111,1.0,7.0,9.0,16.82000000000005,20.0,0.3472222222222222,4.764123706101136,0.580387685290764,0.5165336374002281,0.23,49,18,0.5444444444444444,0.2,9.428571428571429,10.121951219512194,20.166666666666668,11.055555555555555,9.111111111111112
5,2.436111111111111,1.0,7.0,9.0,16.82000000000005,20.0,0.3472222222222222,4.764123706101136,0.580387685290764,0.5165336374002281,0.23,49,18,0.5444444444444444,0.2,9.428571428571429,10.121951219512194,20.166666666666668,11.055555555555555,9.111111111111112
5,2.436111111111111,1.0,7.0,9.0,16.82000000000005,20.0,0.3472222222222222,4.764123706101136,0.580387685290764,0.5165336374002281,0.23,49,18,0.5444444444444444,0.2,9.428571428571429,10.121951219512194,20.166666666666668,11.055555555555555,9.111111111111112
5,2.436111111111111,1.0,7.0,9.0,16.82000000000005,20.0,0.3472222222222222,4.764123706101136,0.580387685290764,0.5165336374002281,0.23,49,18,0.5444444444444444,0.2,9.428571428571429,10.121951219512194,20.166666666666668,11.055555555555555,9.111111111111112
5,2.436111111111111,1.0,7.0,9.0,16.82000000000005,20.0,0.3472222222222222,4.764123706101136,0.580387685290764,0.5165336374002281,0.23,49,18,0.5444444444444444,0.2,9.428571428571429,10.121951219512194,20.166666666666668,11.055555555555555,9.111111111111112
5,2.436111111111111,1.0,7.0,9.0,16.82000000000005,20.0,0.3472222222222222,4.764123706101136,0.580387685290764,0.5165336374002281,0.23,49,18,0.5444444444444444,0.2,9.428571428571429,10.121951219512194,20.166666666666668,11.055555555555555,9.111111111111112
5,2.436111111111111,1.0,7.0,9.0,16.82000000000005,20.0,0.3472222222222222,4.764123706101136,0.580387685290764,0.5165336374002281,0.23,49,18,0.5444444444444444,0.2,9.428571428571429,10.121951219512194,20.166666666666668,11.055555555555555,9.111111111111112
5,2.436111111111111,1.0,7.0,9.0,16.82000000000005,20.0,0.3472222222222222,4.764123706101136,0.580387685290764,0.5165336374002281,0.23,49,18,0.5444444444444444,0.2,9.428571428571429,10.121951219512194,20.166666666666668,11.055555555555555,9.111111111111112
